transaction_id,transactional_date,product_id,customer_id,payment,credit_card,loyalty_card,cost,quantity,price,total_amount,total_cost,net_profit
3485,2022-02-14 01:25:00,P0264,7,Mastercard,5108757192051360,F,4.11,1,4.89,4.89,4.11,0.7799999999999994
3486,2022-02-14 01:28:00,P0486,5,Americanexpress,374288793920223,F,6.52,5,7.89,39.449999999999996,32.599999999999994,6.850000000000001
3487,2022-02-14 01:36:00,P0011,1,Americanexpress,374288437121816,F,9.15,2,10.59,21.18,18.3,2.879999999999999
3488,2022-02-14 02:17:00,P0422,7,Visa,4041599165313,F,4.3,2,4.99,9.98,8.6,1.3800000000000008
3489,2022-02-14 03:56:00,P0360,3,Americanexpress,374288939323100,F,5.54,1,6.59,6.59,5.54,1.0499999999999998
3490,2022-02-14 07:05:00,P0025,8,Americanexpress,374283847927134,F,14.18,2,14.99,29.98,28.36,1.620000000000001
3491,2022-02-14 07:33:00,P0222,7,Americanexpress,374283898028063,F,16.56,1,18.09,18.09,16.56,1.5300000000000011
3492,2022-02-14 10:47:00,P0545,5,Mastercard,5048377472970941,F,6.62,1,7.89,7.89,6.62,1.2699999999999996
3493,2022-02-14 14:28:00,P0400,3,Americanexpress,374283211124953,F,6.39,3,7.69,23.07,19.169999999999998,3.900000000000002
3494,2022-02-14 19:41:00,P0433,7,Americanexpress,374283971000526,F,9.33,2,10.79,21.58,18.66,2.919999999999998
3495,2022-02-14 20:28:00,P0544,6,Unknown,5585708911370849,T,19.72,1,21.39,21.39,19.72,1.6700000000000017
3496,2022-02-14 23:11:00,P0394,6,Visa,4041595014954772,F,8.44,1,9.49,9.49,8.44,1.0500000000000007
3497,2022-02-14 23:14:00,P0348,7,Mastercard,5108755658730212,F,6.83,2,8.09,16.18,13.66,2.5199999999999996
3498,2022-02-15 02:37:00,P0428,7,Americanexpress,374288735785569,F,12.91,3,14.49,43.47,38.730000000000004,4.739999999999995
3499,2022-02-15 07:16:00,P0490,6,Mastercard,5048370928470251,F,5.54,1,6.59,6.59,5.54,1.0499999999999998
3500,2022-02-15 08:04:00,P0293,6,Mastercard,5048375613199230,F,18.19,6,19.89,119.34,109.14000000000001,10.199999999999989
3501,2022-02-15 08:39:00,P0269,7,Visa,4041592702252,F,13.6,1,14.79,14.79,13.6,1.1899999999999995
3502,2022-02-15 12:24:00,P0475,5,Mastercard,5048373623650904,F,8.08,2,8.79,17.58,16.16,1.4199999999999982
3503,2022-02-15 14:50:00,P0316,4,Mastercard,5048373261186401,F,1.81,2,2.19,4.38,3.62,0.7599999999999998
3504,2022-02-15 15:02:00,P0623,8,Mastercard,5108755561137539,F,16.64,1,18.09,18.09,16.64,1.4499999999999993
3505,2022-02-15 15:41:00,P0426,5,Visa,4041594551592426,F,16.0,1,17.79,17.79,16.0,1.7899999999999991
3506,2022-02-15 16:49:00,P0205,5,Americanexpress,374283998509608,F,16.68,3,18.09,54.269999999999996,50.04,4.229999999999997
3507,2022-02-15 19:35:00,P0360,5,Visa,4041595352349965,F,5.54,1,6.59,6.59,5.54,1.0499999999999998
3508,2022-02-15 19:56:00,P0291,3,Visa,4041596192088,F,14.13,2,14.89,29.78,28.26,1.5199999999999996
3509,2022-02-15 22:12:00,P0327,2,Americanexpress,374283596666503,F,7.13,3,8.19,24.57,21.39,3.1799999999999997
3510,2022-02-15 23:33:00,P0384,3,Mastercard,5108753122426889,F,4.83,1,5.19,5.19,4.83,0.3600000000000003
3511,2022-02-16 03:15:00,P0372,4,Visa,4041596989343,F,5.75,1,6.89,6.89,5.75,1.1399999999999997
3512,2022-02-16 03:30:00,P0553,6,Americanexpress,374283696477090,T,6.79,1,7.99,7.99,6.79,1.2000000000000002
3513,2022-02-16 07:23:00,P0410,6,Visa,4041592557011,F,2.95,1,4.09,4.09,2.95,1.1399999999999997
3514,2022-02-16 07:26:00,P0395,6,Unknown,30212201210007,F,2.55,1,3.59,3.59,2.55,1.04
3515,2022-02-16 09:15:00,P0602,7,Unknown,6763994738482650,F,15.81,5,17.59,87.95,79.05,8.900000000000006
3516,2022-02-16 10:18:00,P0217,3,Mastercard,5048373774893659,F,14.96,1,16.49,16.49,14.96,1.5299999999999976
3517,2022-02-16 10:55:00,P0187,9,Americanexpress,374288250553533,T,4.17,2,4.89,9.78,8.34,1.4399999999999995
3518,2022-02-16 11:02:00,P0647,7,Visa,4041593968432739,F,8.91,1,10.29,10.29,8.91,1.379999999999999
3519,2022-02-16 13:15:00,P0227,4,Unknown,3587213119532160,F,7.59,4,8.29,33.16,30.36,2.799999999999997
3520,2022-02-16 13:46:00,P0548,9,Visa,4041593372154,F,12.25,3,13.89,41.67,36.75,4.920000000000002
3521,2022-02-16 14:57:00,P0321,9,Americanexpress,374288162938632,F,17.35,1,18.29,18.29,17.35,0.9399999999999977
3522,2022-02-16 15:24:00,P0534,8,Visa,4041591917695,F,7.63,1,8.29,8.29,7.63,0.6599999999999993
3523,2022-02-16 17:30:00,P0524,5,Mastercard,5108753464842685,F,10.66,2,11.59,23.18,21.32,1.8599999999999994
3524,2022-02-16 17:32:00,P0227,6,Americanexpress,374283581673951,F,7.59,2,8.29,16.58,15.18,1.3999999999999986
3525,2022-02-16 20:56:00,P0481,2,Americanexpress,374288274415669,F,17.2,2,18.19,36.38,34.4,1.980000000000004
3526,2022-02-16 22:35:00,P0354,7,Mastercard,5108754010040568,T,15.35,2,17.09,34.18,30.7,3.4800000000000004
3527,2022-02-17 02:16:00,P0287,5,Visa,4041591492319,F,13.95,5,14.89,74.45,69.75,4.700000000000003
3528,2022-02-17 04:34:00,P0280,5,Visa,4041598816528,F,6.26,4,7.59,30.36,25.04,5.32
3529,2022-02-17 05:19:00,P0152,4,Visa,4041597446485284,F,16.33,3,17.99,53.97,48.989999999999995,4.980000000000004
3530,2022-02-17 05:44:00,P0263,5,Mastercard,5048370732921119,F,2.27,1,3.09,3.09,2.27,0.8199999999999998
3531,2022-02-17 06:06:00,P0379,5,Americanexpress,374283918773292,F,6.12,1,7.49,7.49,6.12,1.37
3532,2022-02-17 07:35:00,P0111,7,Visa,4041595256827,F,11.74,1,13.09,13.09,11.74,1.3499999999999996
3533,2022-02-17 07:37:00,P0095,6,Visa,4041599277829,F,3.42,4,4.59,18.36,13.68,4.68
3534,2022-02-17 08:22:00,P0186,7,Visa,4041592738967,F,11.46,1,12.49,12.49,11.46,1.0299999999999994
3535,2022-02-17 09:18:00,P0647,8,Visa,4041599524097,F,8.91,2,10.29,20.58,17.82,2.759999999999998
3536,2022-02-17 12:10:00,P0139,5,Visa,4041593429371641,T,4.69,6,4.99,29.94,28.14,1.8000000000000007
3537,2022-02-17 14:21:00,P0228,6,Mastercard,5048372644765683,F,0.09,1,1.09,1.09,0.09,1.0
3538,2022-02-17 15:16:00,P0275,9,Visa,4041597916883711,F,9.06,2,10.49,20.98,18.12,2.8599999999999994
3539,2022-02-17 15:31:00,P0205,9,Mastercard,5048378086123307,F,16.68,1,18.09,18.09,16.68,1.4100000000000001
3540,2022-02-17 18:00:00,P0181,7,Americanexpress,374288338511347,F,1.62,2,1.79,3.58,3.24,0.33999999999999986
3541,2022-02-17 18:31:00,P0601,3,Mastercard,5048371986428397,F,4.54,2,4.99,9.98,9.08,0.9000000000000004
3542,2022-02-17 19:10:00,P0410,5,Americanexpress,374283200335172,F,2.95,2,4.09,8.18,5.9,2.2799999999999994
3543,2022-02-17 23:32:00,P0388,8,Americanexpress,374288378756570,F,17.9,1,19.39,19.39,17.9,1.490000000000002
3544,2022-02-17 23:33:00,P0343,8,Mastercard,5048379775520332,F,3.66,2,4.79,9.58,7.32,2.26
3545,2022-02-17 23:36:00,P0237,1,Visa,4041590126717068,F,10.43,2,11.49,22.98,20.86,2.120000000000001
3546,2022-02-18 01:15:00,P0457,7,Americanexpress,374283321585978,T,2.02,2,2.59,5.18,4.04,1.1399999999999997
3547,2022-02-18 02:28:00,P0697,4,Americanexpress,374288589198406,F,19.48,5,21.29,106.44999999999999,97.4,9.049999999999983
3548,2022-02-18 02:51:00,P0195,2,Unknown,3563567968958992,F,17.91,3,19.39,58.17,53.730000000000004,4.439999999999998
3549,2022-02-18 03:44:00,P0667,6,Mastercard,5108756357340832,F,12.7,4,14.39,57.56,50.8,6.760000000000005
3550,2022-02-18 05:47:00,P0100,8,Visa,4041598718931559,F,12.05,3,13.59,40.769999999999996,36.150000000000006,4.61999999999999
3551,2022-02-18 06:57:00,P0406,6,Visa,4041596358434868,F,7.19,2,8.19,16.38,14.38,1.9999999999999982
3552,2022-02-18 10:01:00,P0352,7,Mastercard,5108756804713557,F,2.04,1,2.59,2.59,2.04,0.5499999999999998
3553,2022-02-18 11:14:00,P0332,4,Mastercard,5048374251900025,T,16.62,4,18.09,72.36,66.48,5.8799999999999955
3554,2022-02-18 11:20:00,P0313,6,Americanexpress,374288143292653,F,8.53,2,9.59,19.18,17.06,2.120000000000001
3555,2022-02-18 11:51:00,P0232,5,Americanexpress,374288309331972,F,1.66,1,1.89,1.89,1.66,0.22999999999999998
3556,2022-02-18 11:56:00,P0409,4,Americanexpress,374288535992720,F,18.03,1,19.69,19.69,18.03,1.6600000000000001
3557,2022-02-19 00:31:00,P0089,5,Americanexpress,374288817841215,F,12.63,1,14.29,14.29,12.63,1.6599999999999984
3558,2022-02-19 00:36:00,P0495,8,Visa,4041590151518225,F,4.23,2,4.99,9.98,8.46,1.5199999999999996
3559,2022-02-19 02:11:00,P0505,7,Americanexpress,374283672690872,F,3.97,2,4.89,9.78,7.94,1.839999999999999
3560,2022-02-19 03:23:00,P0616,5,Visa,4041599334830613,F,11.41,3,12.39,37.17,34.230000000000004,2.9399999999999977
3561,2022-02-19 09:53:00,P0228,8,Mastercard,5108756472315024,F,0.09,1,1.09,1.09,0.09,1.0
3562,2022-02-19 13:23:00,P0316,9,Visa,4041599169138199,F,1.81,1,2.19,2.19,1.81,0.3799999999999999
3563,2022-02-19 14:42:00,P0390,10,Mastercard,5048372254713064,F,14.31,1,15.19,15.19,14.31,0.879999999999999
3564,2022-02-19 17:17:00,P0339,7,Visa,4041592329071442,F,19.62,6,21.39,128.34,117.72,10.620000000000005
3565,2022-02-19 17:47:00,P0524,4,Americanexpress,374288313013376,F,10.66,1,11.59,11.59,10.66,0.9299999999999997
3566,2022-02-19 18:09:00,P0506,4,Mastercard,5108756568407610,F,10.54,1,11.59,11.59,10.54,1.0500000000000007
3567,2022-02-19 19:12:00,P0564,6,Americanexpress,374283067608810,F,14.32,3,15.29,45.87,42.96,2.9099999999999966
3568,2022-02-19 20:07:00,P0669,7,Mastercard,5048373761140718,F,14.63,1,15.89,15.89,14.63,1.2599999999999998
3569,2022-02-19 20:14:00,P0370,5,Mastercard,5048370705814721,F,19.51,1,21.29,21.29,19.51,1.7799999999999976
3570,2022-02-19 23:23:00,P0265,4,Mastercard,5048370732752779,F,19.23,2,21.19,42.38,38.46,3.9200000000000017
3571,2022-02-20 00:25:00,P0341,6,Mastercard,5108754983355688,T,10.79,3,11.59,34.769999999999996,32.37,2.3999999999999986
3572,2022-02-20 02:18:00,P0638,7,Mastercard,5108758424914532,F,16.92,3,18.19,54.57000000000001,50.760000000000005,3.8100000000000023
3573,2022-02-20 03:05:00,P0280,5,Americanexpress,374283408470300,F,6.26,3,7.59,22.77,18.78,3.9899999999999984
3574,2022-02-20 06:32:00,P0563,6,Mastercard,5048370367607819,F,9.86,6,11.29,67.74,59.16,8.579999999999998
3575,2022-02-20 08:08:00,P0556,6,Visa,4041593837502696,F,5.5,2,6.49,12.98,11.0,1.9800000000000004
3576,2022-02-20 09:21:00,P0209,3,Americanexpress,374283172573503,T,6.02,1,7.29,7.29,6.02,1.2700000000000005
3577,2022-02-20 11:19:00,P0401,5,Visa,4041597274361284,F,16.69,1,18.09,18.09,16.69,1.3999999999999986
3578,2022-02-20 13:29:00,P0738,6,Mastercard,5048371762921292,F,15.42,3,17.19,51.57000000000001,46.26,5.310000000000009
3579,2022-02-20 20:46:00,P0402,8,Visa,4041594337396,T,11.61,2,12.79,25.58,23.22,2.3599999999999994
3580,2022-02-20 22:38:00,P0332,4,Visa,4041599727863106,F,16.62,1,18.09,18.09,16.62,1.4699999999999989
3581,2022-02-21 01:21:00,P0697,3,Americanexpress,374288705118080,F,19.48,2,21.29,42.58,38.96,3.6199999999999974
3582,2022-02-21 02:18:00,P0697,3,Americanexpress,374288648451739,F,19.48,1,21.29,21.29,19.48,1.8099999999999987
3583,2022-02-21 02:39:00,P0321,1,Americanexpress,374288383428793,T,17.35,1,18.29,18.29,17.35,0.9399999999999977
3584,2022-02-21 02:45:00,P0099,4,Americanexpress,374288830414891,T,5.98,2,7.29,14.58,11.96,2.619999999999999
3585,2022-02-21 20:33:00,P0389,9,Unknown,4905677355261440,T,5.95,1,7.19,7.19,5.95,1.2400000000000002
3586,2022-02-22 00:41:00,P0381,4,Mastercard,5108753719256657,F,5.05,2,5.69,11.38,10.1,1.2800000000000011
3587,2022-02-22 02:47:00,P0727,7,Mastercard,5108753448159669,F,15.63,5,17.49,87.44999999999999,78.15,9.299999999999983
3588,2022-02-22 14:01:00,P0254,6,Americanexpress,374283515209534,F,11.44,3,12.49,37.47,34.32,3.1499999999999986
3589,2022-02-22 16:10:00,P0526,8,Visa,4041591853855774,T,3.83,2,4.79,9.58,7.66,1.92
3590,2022-02-22 18:18:00,P0448,8,Americanexpress,374283778344085,T,7.11,2,8.19,16.38,14.22,2.1599999999999984
3591,2022-02-23 00:33:00,P0400,4,Visa,4041591664470953,T,6.39,1,7.69,7.69,6.39,1.3000000000000007
3592,2022-02-23 00:55:00,P0317,1,Americanexpress,374288678615146,F,16.83,1,18.19,18.19,16.83,1.360000000000003
3593,2022-02-23 01:36:00,P0631,4,Mastercard,5048378697851973,F,17.35,4,18.29,73.16,69.4,3.759999999999991
3594,2022-02-23 01:49:00,P0413,8,Mastercard,5108755047523666,F,7.35,3,8.19,24.57,22.049999999999997,2.520000000000003
3595,2022-02-23 07:39:00,P0616,0,Visa,4041598478032135,F,11.41,1,12.39,12.39,11.41,0.9800000000000004
3596,2022-02-23 08:08:00,P0358,8,Visa,4041594197576734,F,8.86,1,10.19,10.19,8.86,1.33
3597,2022-02-23 13:37:00,P0149,9,Americanexpress,374283236248449,F,2.06,4,2.69,10.76,8.24,2.5199999999999996
3598,2022-02-23 13:56:00,P0431,8,Visa,4041592759310,F,10.67,2,11.59,23.18,21.34,1.8399999999999999
3599,2022-02-23 14:05:00,P0292,5,Americanexpress,374283165041351,F,10.49,1,11.49,11.49,10.49,1.0
3600,2022-02-23 14:53:00,P0452,9,Americanexpress,374288720952570,F,8.33,1,9.29,9.29,8.33,0.9599999999999991
3601,2022-02-23 17:19:00,P0454,5,Americanexpress,374288788179462,F,5.79,2,6.99,13.98,11.58,2.4000000000000004
3602,2022-02-24 00:05:00,P0377,3,Americanexpress,374288357215366,T,0.12,2,1.19,2.38,0.24,2.1399999999999997
3603,2022-02-24 00:18:00,P0560,5,Mastercard,5048376683105164,F,1.4,1,1.69,1.69,1.4,0.29000000000000004
3604,2022-02-24 01:35:00,P0221,8,Mastercard,5108751473735973,F,0.59,1,1.49,1.49,0.59,0.9
3605,2022-02-24 03:43:00,P0417,7,Mastercard,5108753249965793,F,16.73,1,18.09,18.09,16.73,1.3599999999999994
3606,2022-02-24 03:53:00,P0370,5,Visa,4041593564045380,T,19.51,1,21.29,21.29,19.51,1.7799999999999976
3607,2022-02-24 05:04:00,P0415,6,Mastercard,5048377926843421,F,13.96,2,14.89,29.78,27.92,1.8599999999999994
3608,2022-02-24 05:19:00,P0140,7,Visa,4041593142052,F,1.11,4,1.69,6.76,4.44,2.3199999999999994
3609,2022-02-24 05:20:00,P0325,9,Mastercard,5108754750081244,T,5.35,3,6.29,18.87,16.049999999999997,2.820000000000004
3610,2022-02-24 06:52:00,P0666,4,Visa,4041590210617869,F,5.66,1,6.79,6.79,5.66,1.13
3611,2022-02-24 07:10:00,P0366,3,Americanexpress,374288672771168,F,13.27,2,14.69,29.38,26.54,2.84
3612,2022-02-24 10:41:00,P0545,2,Mastercard,5108752049500255,F,6.62,1,7.89,7.89,6.62,1.2699999999999996
3613,2022-02-24 11:03:00,P0618,8,Americanexpress,374288331791417,F,10.03,3,11.39,34.17,30.089999999999996,4.080000000000005
3614,2022-02-24 13:53:00,P0499,7,Americanexpress,374283991268202,F,16.3,2,17.99,35.98,32.6,3.3799999999999955
3615,2022-02-24 16:33:00,P0476,7,Mastercard,5048377483523515,T,13.26,1,14.69,14.69,13.26,1.4299999999999997
3616,2022-02-24 18:27:00,P0548,4,Visa,4041591827449,F,12.25,4,13.89,55.56,49.0,6.560000000000002
3617,2022-02-24 19:00:00,P0396,5,Mastercard,5108755132712810,F,4.18,1,4.89,4.89,4.18,0.71
3618,2022-02-24 21:28:00,P0510,5,Mastercard,5108750546866963,F,9.35,1,10.89,10.89,9.35,1.540000000000001
3619,2022-02-24 21:46:00,P0534,4,Americanexpress,374283048286405,F,7.63,1,8.29,8.29,7.63,0.6599999999999993
3620,2022-02-24 21:56:00,P0165,5,Visa,4041596255166,F,0.94,3,1.59,4.7700000000000005,2.82,1.9500000000000006
3621,2022-02-24 22:30:00,P0231,9,Americanexpress,374288598110756,F,6.94,2,8.09,16.18,13.88,2.299999999999999
3622,2022-02-25 05:45:00,P0192,7,Americanexpress,374288215920462,F,6.58,4,7.89,31.56,26.32,5.239999999999998
3623,2022-02-25 08:19:00,P0458,4,Visa,4041591497524,F,9.0,1,10.39,10.39,9.0,1.3900000000000006
3624,2022-02-25 13:04:00,P0209,4,Visa,4041593888806517,F,6.02,1,7.29,7.29,6.02,1.2700000000000005
3625,2022-02-25 18:51:00,P0305,5,Americanexpress,374288065134560,F,8.74,1,9.99,9.99,8.74,1.25
3626,2022-02-25 19:29:00,P0012,3,Mastercard,5108753943909055,F,11.93,3,13.39,40.17,35.79,4.380000000000003
3627,2022-02-25 20:10:00,P0493,7,Mastercard,5108753409574492,F,18.02,1,19.69,19.69,18.02,1.6700000000000017
3628,2022-02-25 22:51:00,P0611,7,Americanexpress,374288630887627,F,17.9,2,19.39,38.78,35.8,2.980000000000004
3629,2022-02-25 23:40:00,P0658,3,Visa,4041598393056,T,2.92,5,4.09,20.45,14.6,5.85
3630,2022-02-26 03:02:00,P0397,7,Mastercard,5108756628950179,F,13.67,3,14.89,44.67,41.01,3.6600000000000037
3631,2022-02-26 03:45:00,P0344,3,Mastercard,5048373666189414,F,9.86,1,11.29,11.29,9.86,1.4299999999999997
3632,2022-02-26 09:13:00,P0715,4,Unknown,3581814493628643,F,7.6,3,8.29,24.869999999999997,22.799999999999997,2.0700000000000003
3633,2022-02-26 10:14:00,P0286,7,Americanexpress,374288471507268,F,10.87,2,11.59,23.18,21.74,1.4400000000000013
3634,2022-02-26 12:00:00,P0657,6,Americanexpress,374288656920138,F,16.73,1,18.09,18.09,16.73,1.3599999999999994
3635,2022-02-26 14:47:00,P0332,8,Visa,4041590533839612,F,16.62,2,18.09,36.18,33.24,2.9399999999999977
3636,2022-02-27 00:41:00,P0200,5,Americanexpress,374288620582329,F,19.29,1,21.19,21.19,19.29,1.9000000000000021
3637,2022-02-27 04:02:00,P0614,3,Americanexpress,374288428815608,F,13.52,3,14.79,44.37,40.56,3.809999999999995
3638,2022-02-27 05:53:00,P0577,6,Visa,4041598428373,F,7.24,2,8.19,16.38,14.48,1.8999999999999986
3639,2022-02-27 08:35:00,P0414,7,Visa,4041592903753944,F,10.22,3,11.49,34.47,30.660000000000004,3.809999999999995
3640,2022-02-27 12:28:00,P0379,7,Americanexpress,374288274905776,T,6.12,3,7.49,22.47,18.36,4.109999999999999
3641,2022-02-27 16:40:00,P0355,4,Americanexpress,374283614007458,F,6.54,1,7.89,7.89,6.54,1.3499999999999996
3642,2022-02-27 18:51:00,P0669,7,Mastercard,5048373526696939,F,14.63,2,15.89,31.78,29.26,2.5199999999999996
3643,2022-02-27 21:49:00,P0631,8,Americanexpress,374283480285220,T,17.35,2,18.29,36.58,34.7,1.8799999999999955
3644,2022-02-27 23:42:00,P0616,5,Americanexpress,374283193613015,F,11.41,5,12.39,61.95,57.05,4.900000000000006
3645,2022-02-28 00:31:00,P0068,11,Americanexpress,374288144402988,F,7.46,3,8.29,24.869999999999997,22.38,2.4899999999999984
3646,2022-02-28 01:06:00,P0525,4,Visa,4041599055092,F,13.86,1,14.89,14.89,13.86,1.0300000000000011
3647,2022-02-28 08:30:00,P0285,6,Americanexpress,374288723213509,F,2.73,1,3.79,3.79,2.73,1.06
3648,2022-02-28 11:35:00,P0144,4,Americanexpress,374288347019175,F,4.51,3,4.99,14.97,13.53,1.4400000000000013
3649,2022-02-28 12:41:00,P0300,4,Americanexpress,374283808383806,T,7.58,1,8.29,8.29,7.58,0.7099999999999991
3650,2022-02-28 14:11:00,P0270,7,Mastercard,5048374541129427,F,6.97,3,8.09,24.27,20.91,3.3599999999999994
3651,2022-02-28 14:14:00,P0258,6,Visa,4041595536519012,F,16.65,2,18.09,36.18,33.3,2.8800000000000026
3652,2022-02-28 14:23:00,P0570,7,Mastercard,5048370390858199,F,2.32,3,3.19,9.57,6.959999999999999,2.610000000000001
3653,2022-02-28 14:45:00,P0698,8,Americanexpress,374288677428491,F,4.74,4,5.09,20.36,18.96,1.3999999999999986
3654,2022-02-28 20:45:00,P0313,7,Visa,4041597794441129,F,8.53,3,9.59,28.77,25.589999999999996,3.1800000000000033
3655,2022-03-01 04:03:00,P0620,5,Mastercard,5048375832056179,F,18.49,1,20.39,20.39,18.49,1.9000000000000021
3656,2022-03-01 04:03:00,P0652,4,Americanexpress,374283011303948,F,0.87,3,1.59,4.7700000000000005,2.61,2.1600000000000006
3657,2022-03-01 04:04:00,P0261,6,Americanexpress,374288493510092,F,2.43,1,3.39,3.39,2.43,0.96
3658,2022-03-01 04:07:00,P0486,7,Americanexpress,374283022462469,F,6.52,3,7.89,23.669999999999998,19.56,4.109999999999999
3659,2022-03-01 05:20:00,P0151,8,Mastercard,5048373683217974,F,16.15,3,17.89,53.67,48.449999999999996,5.220000000000006
3660,2022-03-01 06:51:00,P0280,6,Mastercard,5108750547202796,F,6.26,1,7.59,7.59,6.26,1.33
3661,2022-03-01 07:14:00,P0282,5,Mastercard,5108753392788299,F,10.86,2,11.59,23.18,21.72,1.4600000000000009
3662,2022-03-01 08:48:00,P0524,10,Americanexpress,374283623682150,T,10.66,2,11.59,23.18,21.32,1.8599999999999994
3663,2022-03-01 10:24:00,P0604,6,Visa,4041594884104758,F,1.36,1,1.69,1.69,1.36,0.32999999999999985
3664,2022-03-01 15:43:00,P0600,4,Visa,4041598848912248,F,7.38,2,8.29,16.58,14.76,1.8199999999999985
3665,2022-03-01 16:50:00,P0476,6,Americanexpress,374283080604663,F,13.26,4,14.69,58.76,53.04,5.719999999999999
3666,2022-03-01 19:27:00,P0341,5,Visa,4041598321945244,F,10.79,1,11.59,11.59,10.79,0.8000000000000007
3667,2022-03-01 20:25:00,P0302,6,Mastercard,5108758355068068,F,5.98,2,7.29,14.58,11.96,2.619999999999999
3668,2022-03-01 20:36:00,P0409,4,Mastercard,5048370779579697,F,18.03,1,19.69,19.69,18.03,1.6600000000000001
3669,2022-03-02 00:26:00,P0444,5,Americanexpress,374288638137736,F,13.93,1,14.89,14.89,13.93,0.9600000000000009
3670,2022-03-02 01:59:00,P0325,5,Visa,4041590042087299,F,5.35,1,6.29,6.29,5.35,0.9400000000000004
3671,2022-03-02 03:09:00,P0340,4,Unknown,5893661798479919,T,19.56,2,21.29,42.58,39.12,3.460000000000001
3672,2022-03-02 03:20:00,P0503,1,Mastercard,5108750839407913,F,12.07,1,13.59,13.59,12.07,1.5199999999999996
3673,2022-03-02 06:21:00,P0065,3,Mastercard,5048379653401753,F,15.39,1,17.19,17.19,15.39,1.8000000000000007
3674,2022-03-02 07:37:00,P0318,4,Americanexpress,374283228187191,F,6.76,2,7.99,15.98,13.52,2.460000000000001
3675,2022-03-02 09:26:00,P0271,6,Mastercard,5108758827413355,F,15.16,3,16.79,50.37,45.480000000000004,4.8899999999999935
3676,2022-03-02 10:41:00,P0379,5,Mastercard,5108751974843565,F,6.12,2,7.49,14.98,12.24,2.74
3677,2022-03-02 14:59:00,P0235,6,Visa,4041593610710,F,11.99,4,13.49,53.96,47.96,6.0
3678,2022-03-02 16:33:00,P0584,10,Mastercard,5108753174386536,T,12.95,3,14.59,43.769999999999996,38.849999999999994,4.920000000000002
3679,2022-03-02 18:43:00,P0329,5,Visa,4041597974088,F,3.45,1,4.59,4.59,3.45,1.1399999999999997
3680,2022-03-02 20:36:00,P0482,6,Mastercard,5048374002582098,F,2.75,3,3.89,11.67,8.25,3.42
3681,2022-03-03 00:33:00,P0445,5,Visa,4041594703681440,F,0.15,1,1.19,1.19,0.15,1.04
3682,2022-03-03 04:25:00,P0607,8,Mastercard,5048375959699348,F,3.38,2,4.59,9.18,6.76,2.42
3683,2022-03-03 06:50:00,P0281,3,Mastercard,5108754467179729,F,2.39,1,3.29,3.29,2.39,0.8999999999999999
3684,2022-03-03 07:32:00,P0110,7,Mastercard,5048377306023784,F,14.28,2,15.19,30.38,28.56,1.8200000000000003
3685,2022-03-03 08:41:00,P0636,8,Mastercard,5048378593571188,F,5.02,3,5.59,16.77,15.059999999999999,1.7100000000000009
3686,2022-03-03 09:51:00,P0347,6,Visa,4041595492562,F,5.37,2,6.29,12.58,10.74,1.8399999999999999
3687,2022-03-03 09:53:00,P0392,5,Americanexpress,374283196646921,T,13.78,1,14.89,14.89,13.78,1.1100000000000012
3688,2022-03-03 10:17:00,P0225,5,Americanexpress,374288261468671,F,7.79,2,8.29,16.58,15.58,0.9999999999999982
3689,2022-03-03 15:04:00,P0220,5,Americanexpress,374288193060018,F,16.0,2,17.79,35.58,32.0,3.5799999999999983
3690,2022-03-03 18:13:00,P0232,7,Visa,4041594549800,F,1.66,2,1.89,3.78,3.32,0.45999999999999996
3691,2022-03-03 20:32:00,P0266,3,Visa,4041591456450296,F,7.49,5,8.29,41.449999999999996,37.45,3.999999999999993
3692,2022-03-03 22:44:00,P0606,5,Mastercard,5048371169343009,F,14.31,1,15.19,15.19,14.31,0.879999999999999
3693,2022-03-03 23:28:00,P0305,8,Americanexpress,374288890543829,F,8.74,3,9.99,29.97,26.22,3.75
3694,2022-03-04 00:31:00,P0502,1,Visa,4041599664042,F,1.37,2,1.69,3.38,2.74,0.6399999999999997
3695,2022-03-04 01:29:00,P0076,6,Mastercard,5108755170402647,F,6.89,2,8.09,16.18,13.78,2.4000000000000004
3696,2022-03-04 04:20:00,P0591,10,Americanexpress,374288363998088,F,19.82,2,21.39,42.78,39.64,3.1400000000000006
3697,2022-03-04 05:39:00,P0412,3,Americanexpress,374288688361012,F,16.11,1,17.89,17.89,16.11,1.7800000000000011
3698,2022-03-04 05:54:00,P0575,6,Visa,4041597218112934,F,2.81,4,3.99,15.96,11.24,4.720000000000001
3699,2022-03-04 06:14:00,P0583,9,Mastercard,5108754403557665,F,12.32,1,13.99,13.99,12.32,1.67
3700,2022-03-04 10:32:00,P0102,4,Visa,4041597102280433,T,16.26,1,17.99,17.99,16.26,1.7299999999999969
3701,2022-03-04 11:36:00,P0454,7,Mastercard,5048375030384522,F,5.79,1,6.99,6.99,5.79,1.2000000000000002
3702,2022-03-04 12:44:00,P0005,8,Visa,4041598961057698,F,6.38,2,7.69,15.38,12.76,2.620000000000001
3703,2022-03-04 15:06:00,P0388,5,Americanexpress,374288461474156,F,17.9,4,19.39,77.56,71.6,5.960000000000008
3704,2022-03-04 16:54:00,P0287,4,Americanexpress,374288332185585,F,13.95,1,14.89,14.89,13.95,0.9400000000000013
3705,2022-03-04 19:28:00,P0339,8,Mastercard,5108759475797487,F,19.62,1,21.39,21.39,19.62,1.7699999999999996
